"A-4"|Yes|"39878498"|"65307867"
"A-6"|No |"39878498"|"65307868"
"A-4"|Yes|"39878499"|"65307869"
"A-6"|No |"39878499"|"65307870"
"A-4"|Yes|"39878501"|"65307871"
"A-6"|No |"39878501"|"65307872"
"A-5"|Yes|"39878502"|"65307873"
"A-4"|No |"39878502"|"65307874"
"A-7"|No |"39878502"|"65307875"
"A-5"|Yes|"39878503"|"65307876"
"A-4"|No |"39878503"|"65307877"
"A-7"|No |"39878503"|"65307878"
"A-4"|Yes|"39878505"|"65307879"
"A-6"|No |"39878505"|"65307880"
"A-4"|Yes|"39878506"|"65307881"
"A-6"|No |"39878506"|"65307882"
"A-8"|Yes|"39878507"|"65307883"
"A-4"|Yes|"39878508"|"65307884"
"A-6"|No |"39878508"|"65307885"
"A-4"|Yes|"39878509"|"65307886"
"A-6"|No |"39878509"|"65307887"
"A-7"|No |"39878509"|"65307888"
"A-4"|Yes|"39878510"|"65307889"
"A-6"|No |"39878510"|"65307890"
"A-2"|No |"39878512"|"65307891"
"A-4"|Yes|"39878512"|"65307892"
"A-2"|No |"39878513"|"65307893"
"A-4"|No |"39878513"|"65307894"
"A-1"|Yes|"39878513"|"65307895"
"A-1"|Yes|"39878514"|"65307896"
"A-2"|No |"39878515"|"65307897"
"A-4"|Yes|"39878515"|"65307898"
"A-1"|No |"39878516"|"65307899"
"A-2"|No |"39878516"|"65307900"
"A-4"|Yes|"39878516"|"65307901"
"A-1"|Yes|"39878517"|"65307902"
"A-1"|Yes|"39878518"|"65307903"
"A-4"|Yes|"39878519"|"65307904"
"A-4"|No |"39878520"|"65307905"
"A-2"|Yes|"39878520"|"65307906"
"A-4"|Yes|"39878521"|"65307907"
"A-4"|Yes|"39878522"|"65307908"
"A-4"|Yes|"39878523"|"65307909"
"A-4"|Yes|"39878524"|"65307910"
"A-4"|No |"39878525"|"65307911"
"A-2"|Yes|"39878525"|"65307912"
"A-4"|Yes|"39878526"|"65307913"
"A-1"|No |"39878527"|"65307914"
"A-2"|No |"39878527"|"65307915"
"A-4"|Yes|"39878527"|"65307916"
"A-6"|No |"39878527"|"65307917"
"A-2"|No |"39878528"|"65307918"
"A-4"|Yes|"39878528"|"65307919"
"A-6"|No |"39878528"|"65307920"
"A-1"|No |"39878529"|"65307921"
"A-2"|Yes|"39878529"|"65307922"
"A-4"|No |"39878529"|"65307923"
"A-6"|No |"39878529"|"65307924"
"A-6"|No |"39878530"|"65307925"
"A-7"|Yes|"39878530"|"65307926"
"A-6"|No |"39878531"|"65307927"
"A-7"|Yes|"39878531"|"65307928"
"A-6"|No |"39878532"|"65307929"
"A-7"|Yes|"39878532"|"65307930"
"A-6"|No |"39878533"|"65307931"
"A-7"|Yes|"39878533"|"65307932"
"A-6"|No |"39878534"|"65307933"
"A-7"|Yes|"39878534"|"65307934"
"A-6"|No |"39878535"|"65307935"
"A-7"|Yes|"39878535"|"65307936"
"A-2"|No |"39878536"|"65307937"
"A-4"|No |"39878536"|"65307938"
"A-6"|Yes|"39878536"|"65307939"
"A-1"|No |"39878537"|"65307940"
"A-2"|Yes|"39878537"|"65307941"
"A-4"|No |"39878537"|"65307942"
"A-6"|No |"39878537"|"65307943"
"A-2"|No |"39878538"|"65307944"
"A-4"|No |"39878538"|"65307945"
"A-6"|Yes|"39878538"|"65307946"
"A-2"|No |"39878540"|"65307947"
"A-4"|No |"39878540"|"65307948"
"A-6"|Yes|"39878540"|"65307949"
"A-1"|No |"39878541"|"65307950"
"A-2"|Yes|"39878541"|"65307951"
"A-4"|No |"39878541"|"65307952"
"A-6"|No |"39878541"|"65307953"
"A-2"|No |"39878542"|"65307954"
"A-4"|No |"39878542"|"65307955"
"A-6"|Yes|"39878542"|"65307956"
"A-2"|No |"39878544"|"65307957"
"A-4"|Yes|"39878544"|"65307958"
"A-1"|Yes|"39878545"|"65307959"
"A-2"|No |"39878545"|"65307960"
"A-3"|No |"39878545"|"65307961"
"A-4"|No |"39878545"|"65307962"
"A-4"|Yes|"39878546"|"65307963"
"A-4"|Yes|"39878547"|"65307964"
"A-4"|Yes|"39878548"|"65307965"
"A-1"|No |"39878549"|"65307966"
"A-2"|Yes|"39878549"|"65307967"
"A-3"|No |"39878549"|"65307968"
"A-4"|No |"39878549"|"65307969"
"A-1"|No |"39878550"|"65307970"
"A-2"|No |"39878550"|"65307971"
"A-4"|Yes|"39878550"|"65307972"
"A-4"|Yes|"39878551"|"65307973"
"A-4"|Yes|"39878552"|"65307974"
"A-1"|No |"39878553"|"65307975"
"A-2"|No |"39878553"|"65307976"
"A-3"|No |"39878553"|"65307977"
"A-4"|Yes|"39878553"|"65307978"
"A-1"|Yes|"39878554"|"65307979"
"A-2"|No |"39878554"|"65307980"
"A-4"|No |"39878554"|"65307981"
"A-1"|No |"39878555"|"65307982"
"A-2"|No |"39878555"|"65307983"
"A-4"|Yes|"39878555"|"65307984"
"A-1"|No |"39878556"|"65307985"
"A-2"|No |"39878556"|"65307986"
"A-4"|Yes|"39878556"|"65307987"
"A-4"|No |"39878557"|"65307988"
"A-1"|Yes|"39878557"|"65307989"
"A-2"|No |"39878557"|"65307990"
"A-4"|Yes|"39878558"|"65307991"
"A-4"|Yes|"39878559"|"65307992"
"A-4"|Yes|"39878560"|"65307993"
"A-2"|No |"39878561"|"65307994"
"A-4"|Yes|"39878561"|"65307995"
"A-4"|Yes|"39878562"|"65307996"
"A-4"|Yes|"39878563"|"65307997"
"A-4"|Yes|"39878564"|"65307998"
"A-4"|Yes|"39878565"|"65307999"
"A-4"|Yes|"39878566"|"65308000"
"A-6"|No |"39878566"|"65308001"
"A-7"|No |"39878566"|"65308002"
"A-4"|Yes|"39878567"|"65308003"
"A-4"|Yes|"39878568"|"65308004"
"A-4"|Yes|"39878569"|"65308005"
"A-6"|Yes|"39878570"|"65308006"
"A-7-5"|No |"39878570"|"65308007"
"A-2-4"|No |"39878571"|"65308008"
"A-6"|Yes|"39878571"|"65308009"
"A-7-6"|No |"39878571"|"65308010"
"A-7-5"|Yes|"39878572"|"65308011"
"A-5"|No |"39878572"|"65308012"
"A-7-5"|No |"39878573"|"65308013"
"A-6"|Yes|"39878573"|"65308014"
"A-7-5"|No |"39878574"|"65308015"
"A-6"|Yes|"39878574"|"65308016"
"A-7-5"|Yes|"39878575"|"65308017"
"A-4"|No |"39878575"|"65308018"
"A-7-5"|No |"39878576"|"65308019"
"A-6"|Yes|"39878576"|"65308020"
"A-7-5"|No |"39878577"|"65308021"
"A-6"|Yes|"39878577"|"65308022"
"A-7-5"|No |"39878578"|"65308023"
"A-6"|Yes|"39878578"|"65308024"
"A-6"|Yes|"39878579"|"65308025"
"A-7-6"|No |"39878579"|"65308026"
"A-2-4"|No |"39878579"|"65308027"
"A-2"|No |"39878580"|"65308028"
"A-4"|Yes|"39878580"|"65308029"
"A-6"|No |"39878580"|"65308030"
"A-2"|Yes|"39878581"|"65308031"
"A-4"|No |"39878581"|"65308032"
"A-6"|No |"39878581"|"65308033"
"A-4"|Yes|"39878582"|"65308034"
"A-6"|No |"39878582"|"65308035"
"A-4"|Yes|"39878583"|"65308036"
"A-6"|No |"39878583"|"65308037"
"A-6"|No |"39878584"|"65308038"
"A-1-b"|No |"39878584"|"65308039"
"A-4"|Yes|"39878584"|"65308040"
"A-4"|Yes|"39878585"|"65308041"
"A-6"|No |"39878585"|"65308042"
"A-6"|No |"39878586"|"65308043"
"A-4"|Yes|"39878586"|"65308044"
"A-2-4"|No |"39878586"|"65308045"
"A-2-4"|No |"39878587"|"65308046"
"A-6"|No |"39878587"|"65308047"
"A-4"|Yes|"39878587"|"65308048"
"A-6"|No |"39878588"|"65308049"
"A-1-b"|No |"39878588"|"65308050"
"A-4"|Yes|"39878588"|"65308051"
"A-4"|Yes|"39878589"|"65308052"
"A-2-4"|No |"39878589"|"65308053"
"A-7-5"|No |"39878589"|"65308054"
"A-4"|Yes|"39878590"|"65308055"
"A-6"|No |"39878590"|"65308056"
"A-6"|No |"39878591"|"65308057"
"A-4"|Yes|"39878591"|"65308058"
"A-6"|Yes|"39878592"|"65308059"
"A-2-4"|No |"39878592"|"65308060"
"A-2-4"|No |"39878593"|"65308061"
"A-6"|Yes|"39878593"|"65308062"
"A-2-4"|No |"39878594"|"65308063"
"A-6"|No |"39878594"|"65308064"
"A-4"|Yes|"39878594"|"65308065"
"A-4"|Yes|"39878595"|"65308066"
"A-7-5"|No |"39878595"|"65308067"
"A-6"|No |"39878596"|"65308068"
"A-4"|Yes|"39878596"|"65308069"
"A-2-4"|No |"39878597"|"65308070"
"A-4"|Yes|"39878597"|"65308071"
"A-7-5"|No |"39878597"|"65308072"
"A-4"|Yes|"39878598"|"65308073"
"A-1-b"|No |"39878598"|"65308074"
"A-7-5"|No |"39878598"|"65308075"
"A-1-b"|No |"39878599"|"65308076"
"A-6"|No |"39878599"|"65308077"
"A-4"|Yes|"39878599"|"65308078"
"A-1-b"|No |"39878600"|"65308079"
"A-6"|No |"39878600"|"65308080"
"A-2-4"|Yes|"39878600"|"65308081"
"A-1-b"|No |"39878602"|"65308082"
"A-7-6"|No |"39878602"|"65308083"
"A-6"|Yes|"39878602"|"65308084"
"A-7-5"|Yes|"39878603"|"65308085"
"A-4"|No |"39878603"|"65308086"
"A-6"|Yes|"39878604"|"65308087"
